steamId,last_30_avg,tags,genres,features
477160,2196.47,"['Co-op', 'Funny', 'Puzzle', 'Adventure', 'Physics', 'Sandbox', 'Puzzle Platformer', 'Action', 'Open World', 'Multiplayer', 'Local Co-Op', 'Indie', 'Local Multiplayer', 'Comedy', 'Parkour', 'Casual', 'Split Screen', '3D Platformer', 'Singleplayer', 'Simulation']","['Adventure', 'Casual', 'Indie', 'Simulation']","['Single-player', 'Online PvP', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']"
268910,1465.28,"['Difficult', 'Cartoon', 'Co-op', 'Platformer', 'Great Soundtrack', 'Local Co-Op', '2D', 'Hand-drawn', 'Multiplayer', 'Indie', 'Retro', 'Cartoony', 'Bullet Hell', 'Action', ""Shoot 'Em Up"", 'Singleplayer', 'Side Scroller', 'Colorful', 'Funny', 'Souls-like']","['Action', 'Indie']","['Single-player', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']"
779340,4215.75,"['Strategy', 'Historical', 'War', 'Turn-Based Strategy', 'Grand Strategy', 'RTS', 'Military', 'Multiplayer', 'Tactical', 'Singleplayer', 'Real Time Tactics', 'Action', 'Turn-Based', 'Great Soundtrack', 'Co-op', 'Simulation', 'Sandbox', 'Violent', 'Fantasy', 'Destruction']","['Action', 'Strategy']","['Single-player', 'Online PvP', 'LAN PvP', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
703080,3177.89,"['Management', 'Simulation', 'Building', 'Sandbox', 'Nature', 'City Builder', 'Economy', 'Realistic', 'Singleplayer', 'Family Friendly', 'Cute', 'Resource Management', 'Strategy', 'Great Soundtrack', 'Multiplayer', 'Relaxing', 'Open World', 'Casual', 'Funny', 'Horses']","['Casual', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'HDR available', 'Family Sharing']"
287700,2707.89,"['Stealth', 'Open World', 'Action', 'Story Rich', 'Tactical', 'Cinematic', 'Third Person', 'Great Soundtrack', 'Singleplayer', 'Atmospheric', 'Adventure', 'Horses', 'Multiplayer', 'Third-Person Shooter', 'Shooter', 'Replay Value', 'Sandbox', 'Dark', 'Sci-fi', 'Heist']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'In-App Purchases', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']"
244210,9081.43,"['Racing', 'Automobile Sim', 'Simulation', 'Driving', 'Multiplayer', 'Realistic', 'VR', 'Sports', 'Moddable', 'Open World', 'Controller', 'Singleplayer', 'Physics', 'First-Person', 'Replay Value', 'Indie', 'Action', '3D Vision', 'TrackIR', 'Artificial Intelligence']","['Indie', 'Racing', 'Simulation', 'Sports']","['Single-player', 'Online PvP', 'Steam Achievements', 'VR Supported', 'Steam Leaderboards', 'Includes level editor', 'Family Sharing']"
356190,2077.38,"['Open World', 'Action', 'RPG', 'Singleplayer', 'Fantasy', 'Adventure', 'Third Person', 'Violent', 'Stealth', 'Gore', 'Story Rich', 'War', 'Hack and Slash', 'Action RPG', 'Medieval', 'Dark Fantasy', 'Magic', 'Atmospheric', 'Strategy', 'Great Soundtrack']","['Action', 'Adventure', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Family Sharing']"
594570,2288.68,"['Strategy', 'Fantasy', 'Turn-Based Strategy', 'RTS', 'Grand Strategy', 'War', 'Multiplayer', 'Games Workshop', 'Action', 'Turn-Based', 'Singleplayer', 'Dark Fantasy', 'Co-op', 'Tactical', 'Real Time Tactics', 'Story Rich', 'Atmospheric', 'Dwarf', 'Dinosaurs', 'Great Soundtrack']","['Action', 'Strategy']","['Single-player', 'Online PvP', 'LAN PvP', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Remote Play on Tablet', 'Family Sharing']"
367520,4736.33,"['Metroidvania', 'Souls-like', 'Platformer', 'Great Soundtrack', '2D', 'Difficult', 'Indie', 'Singleplayer', 'Atmospheric', 'Exploration', 'Adventure', 'Story Rich', 'Hand-drawn', 'Action', 'Multiple Endings', 'Dark Fantasy', 'Open World', 'Cute', 'Controller', 'Side Scroller']","['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']"
601510,2863.68,"['Free to Play', 'Card Game', 'Anime', 'Strategy', 'Multiplayer', 'Trading Card Game', 'Singleplayer', 'Turn-Based', 'Competitive', 'Casual', 'RPG', 'Memes', 'Great Soundtrack', 'Online Co-Op', 'Action', 'Adventure', 'Simulation', 'Massively Multiplayer', 'Psychological Horror', 'MMORPG']","['Strategy', 'Free To Play']","['Single-player', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']"
1363080,4506.9,"['Strategy', 'Medieval', 'City Builder', 'Open World', 'War', 'RPG', 'Adventure', 'Sandbox', 'Simulation', 'Dark Fantasy', 'Character Customization', 'Action', 'Survival', 'Moddable', 'Singleplayer', 'First-Person', 'Third Person', 'Historical', 'Early Access', 'Realistic']","['Simulation', 'Strategy', 'Early Access']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
1203620,3679.95,"['Open World', 'Survival', 'Base Building', 'Multiplayer', 'Online Co-Op', 'Crafting', 'RPG', 'Action RPG', 'Adventure', 'Building', 'Exploration', 'Singleplayer', 'Fantasy', 'Sandbox', 'Early Access', 'Character Customization', 'Action', 'PvE', '3D', 'Indie']","['Action', 'Adventure', 'RPG', 'Early Access']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
457140,7049.49,"['Colony Sim', 'Base Building', 'Survival', 'Resource Management', 'Building', 'Singleplayer', 'Management', '2D', 'Simulation', 'Sandbox', 'Strategy', 'Space', 'Indie', 'Sci-fi', 'Exploration', 'Difficult', 'Open World', 'Multiplayer', 'Adventure', 'Space Sim']","['Indie', 'Simulation']","['Single-player', 'Steam Trading Cards', 'Family Sharing']"
216150,5652.65,"['MMORPG', '2D Platformer', 'Loot', 'Character Customization', 'Side Scroller', 'PvE', 'Free to Play', 'Multiple Endings', 'Multiplayer', 'Cute', 'Co-op', 'Platformer', 'Anime', 'PvP', 'Third Person', 'Massively Multiplayer', 'Story Rich', 'RPG', '2D', 'Casual']","['Action', 'Adventure', 'Casual', 'Massively Multiplayer', 'RPG', 'Free To Play']","['Single-player', 'MMO', 'Steam Trading Cards']"
225540,696.62,"['Open World', 'Action', 'Destruction', 'Third-Person Shooter', 'Multiplayer', 'Singleplayer', 'Adventure', 'Shooter', 'Sandbox', 'Third Person', 'Exploration', 'Physics', 'Funny', 'Atmospheric', 'Co-op', 'Parkour', 'Comedy', 'Great Soundtrack', 'Moddable', 'RPG']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']"
1282100,7055.86,"['Souls-like', 'Action', 'Adventure', 'Co-op', 'RPG', 'Third-Person Shooter', 'Shooter', 'Dark', 'Action-Adventure', 'Post-apocalyptic', 'Multiplayer', 'Online Co-Op', 'Horror', 'Combat', 'Third Person', 'Atmospheric', 'PvE', 'Controller', 'Singleplayer', 'Gore']","['Action', 'Adventure', 'RPG']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
241930,564.31,"['Open World', 'Action', 'Fantasy', 'Adventure', 'Third Person', 'Stealth', 'Singleplayer', 'RPG', 'Action RPG', 'Assassin', 'Hack and Slash', 'Gore', 'Parkour', 'Atmospheric', 'Story Rich', 'Dark Fantasy', 'Magic', 'Lore-Rich', 'Based On A Novel', 'Sandbox']",[],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
767560,1468.83,"['Robots', 'Mechs', 'PvP', 'Free to Play', 'Shooter', 'Multiplayer', 'Arena Shooter', 'Third-Person Shooter', '3D', 'Third Person', 'Controller', 'Vehicular Combat', 'Action', 'Realistic', 'Sci-fi', 'Tactical', 'Combat', 'War', 'Co-op', 'Massively Multiplayer']","['Action', 'Free To Play']","['Online PvP', 'Steam Trading Cards', 'In-App Purchases']"
588650,2925.17,"['Adventure', 'Action Roguelike', 'Pixel Graphics', 'Metroidvania', 'Roguelike', '2D', 'Souls-like', 'Roguelite', 'Replay Value', 'Hack and Slash', 'Difficult', 'Platformer', 'Singleplayer', 'Roguevania', 'Action', 'Dark Fantasy', 'Procedural Generation', 'Atmospheric', 'Funny', 'Indie']","['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']"
223750,863.79,"['Simulation', 'Flight', 'Free to Play', 'Military', 'Multiplayer', 'Realistic', 'VR', 'War', 'Open World', 'Singleplayer', 'Shooter', 'Action', 'Co-op', 'Sandbox', 'TrackIR', 'First-Person', 'Tanks', 'Strategy', 'Massively Multiplayer', 'FPS']","['Simulation', 'Free To Play']","['Single-player', 'Online PvP', 'LAN PvP', 'Online Co-op', 'LAN Co-op', 'Tracked Controller Support', 'VR Supported', 'Captions available', 'Includes level editor']"
364360,422.27,"['Strategy', 'Fantasy', 'RTS', 'War', 'Turn-Based Strategy', 'Games Workshop', 'Grand Strategy', 'Multiplayer', 'Tactical', 'Dark Fantasy', 'Action', 'Singleplayer', 'Turn-Based', 'Atmospheric', 'Dwarf', 'Co-op', 'Story Rich', 'Open World', 'RPG', 'Gore']","['Action', 'Strategy']","['Single-player', 'Online PvP', 'LAN PvP', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Family Sharing']"
632470,1587.24,"['RPG', 'Story Rich', 'Choices Matter', 'Detective', 'Isometric', 'Atmospheric', 'Singleplayer', 'Point & Click', 'CRPG', 'Noir', 'Surreal', 'Political', 'Visual Novel', 'Exploration', 'Funny', 'Adventure', 'Indie', 'Open World', 'Character Customization', 'Sexual Content']",['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']"
312660,900.4,"['Sniper', 'Action', 'Multiplayer', 'Shooter', 'War', 'World War II', 'Stealth', 'Co-op', 'Singleplayer', 'Third Person', 'Open World', 'Violent', 'Third-Person Shooter', 'Gore', 'FPS', 'Adventure', 'Tactical', 'Mature', 'Strategy', 'First-Person']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']"
250900,14442.22,"['Action Roguelike', 'Roguelike', 'Indie', 'Replay Value', 'Difficult', 'Pixel Graphics', 'Dungeon Crawler', 'Great Soundtrack', 'Singleplayer', 'Dark', '2D', 'Remake', 'Local Co-Op', 'Gore', 'Procedural Generation', 'Roguelite', 'Atmospheric', 'Action', 'Co-op', 'Horror']",['Action'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']"
453480,821.97,"['Free to Play', 'Card Battler', 'Trading Card Game', 'Deckbuilding', 'Anime', 'Card Game', 'Strategy', 'Sexual Content', 'Multiplayer', 'Nudity', 'Fantasy', 'Turn-Based', 'PvP', 'Singleplayer', 'Competitive', 'Cute', 'Casual', 'RPG', 'JRPG', 'Adventure']","['Strategy', 'Free To Play']","['Single-player', 'Online PvP', 'Cross-Platform Multiplayer', 'In-App Purchases']"
1687950,9703.5,"['JRPG', 'Story Rich', 'Turn-Based Combat', 'Great Soundtrack', 'Anime', 'RPG', 'Singleplayer', 'Party-Based RPG', 'Dating Sim', 'Multiple Endings', 'Turn-Based Strategy', 'Emotional', 'Visual Novel', 'Colorful', 'Sexual Content', 'Adventure', 'Heist', 'Soundtrack', 'Detective', 'Violent']",['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
646570,11319.26,"['Roguelike Deckbuilder', 'Card Game', 'Card Battler', 'Roguelike', 'Deckbuilding', 'Turn-Based', 'Strategy', 'Singleplayer', 'Roguelite', 'Replay Value', 'Indie', 'Difficult', 'Dungeon Crawler', 'RPG', 'Mouse only', '2D', 'Great Soundtrack', 'Procedural Generation', 'Fantasy', 'Casual']","['Indie', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']"
1868140,3660.7,"['Pixel Graphics', 'Casual', 'Management', 'Adventure', 'Relaxing', 'RPG', 'Fishing', 'Exploration', 'Simulation', 'Underwater', 'Singleplayer', 'Farming Sim', '2D', 'Crafting', 'Story Rich', 'Roguelite', 'Funny', 'Agriculture', 'Action', 'Indie']","['Adventure', 'Casual', 'RPG', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
513710,16097.57,"['Survival', 'Open World Survival Craft', 'Multiplayer', 'Open World', 'Zombies', 'Nudity', 'Massively Multiplayer', 'Action', 'Realistic', 'Adventure', 'Singleplayer', 'Early Access', 'Crafting', 'FPS', 'Violent', 'PvP', 'Gore', 'Third Person', 'Indie', 'RPG']","['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Early Access']","['Single-player', 'MMO', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Stats']"
438100,32589.93,"['VR', 'Free to Play', 'Multiplayer', 'Anime', 'Memes', 'Funny', 'Massively Multiplayer', 'First-Person', 'Open World', 'Early Access', 'Simulation', 'Casual', 'Adventure', 'MMORPG', 'Comedy', 'Sandbox', 'Action', 'Dating Sim', 'Survival Horror', 'Atmospheric']","['Adventure', 'Casual', 'Massively Multiplayer', 'Simulation', 'Sports', 'Free To Play', 'Early Access']","['MMO', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'Tracked Controller Support', 'VR Supported']"
686810,4382.27,"['Shooter', 'Realistic', 'FPS', 'World War II', 'Multiplayer', 'War', 'Singleplayer', 'Action', 'Military', 'Tactical', 'Simulation', 'First-Person', 'Massively Multiplayer', 'Gore', 'Historical', 'PvP', 'Strategy', 'Mature', 'Violent', 'Indie']","['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']","['Online PvP', 'Steam Achievements', 'Family Sharing']"
361420,1640.39,"['Multiplayer', 'Open World', 'Open World Survival Craft', 'Space', 'Survival', 'Exploration', 'Base Building', 'Co-op', 'Sandbox', 'Adventure', 'Building', 'Crafting', 'Sci-fi', 'Automation', 'Singleplayer', 'Colorful', 'Third Person', 'Atmospheric', 'Simulation', 'Indie']","['Adventure', 'Indie']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']"
1049590,11878.65,"['Free to Play', 'Anime', 'MOBA', 'Multiplayer', 'Survival', 'PvP', 'Combat', 'Top-Down', 'Crafting', 'Action', 'Strategy', '3D', 'Tactical', 'Character Customization', 'Indie', 'MMORPG', 'Point & Click', 'eSports', 'Real Time Tactics', 'Experimental']","['Indie', 'Strategy', 'Free To Play']","['Online PvP', 'Steam Trading Cards', 'In-App Purchases']"
1361210,8735.67,"['Action-Adventure', 'Horror', 'Combat', 'Warhammer 40K', 'Class-Based', 'Realistic', 'Co-op', 'Games Workshop', 'Hack and Slash', 'FPS', 'PvE', 'Shooter', 'Atmospheric', 'Character Customization', 'War', 'Zombies', 'Dark', 'First-Person', 'Action', 'Survival Horror']","['Action', 'Adventure', 'Indie']","['Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Captions available', 'In-App Purchases', 'Family Sharing']"
1056640,1357.01,"['Free to Play', 'MMORPG', 'Character Customization', 'Anime', 'Multiplayer', 'RPG', 'Action', 'Online Co-Op', 'JRPG', 'Massively Multiplayer', 'Sci-fi', 'Action RPG', 'Fantasy', 'Open World', 'Mechs', 'Co-op', 'Nudity', 'Cute', 'Great Soundtrack', 'Sexual Content']","['Action', 'Massively Multiplayer', 'RPG', 'Free To Play']","['Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Remote Play on Tablet']"
629760,771.69,"['Medieval', 'Multiplayer', 'First-Person', 'Swordplay', 'Gore', 'PvP', 'Online Co-Op', 'Action', 'Fighting', 'PvE', 'Character Customization', 'Hack and Slash', 'Third Person', 'Team-Based', 'Realistic', 'Competitive', 'Historical', 'Indie', 'Survival', 'FPS']","['Action', 'Indie']","['Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet']"
620980,470.01,"['VR', 'Rhythm', 'Music', 'Moddable', 'Fast-Paced', 'Singleplayer', 'First-Person', 'Difficult', 'Multiplayer', 'Indie', 'Swordplay', 'Action', 'Sports', 'Futuristic', 'Casual', 'Great Soundtrack', 'Games Workshop', 'PvP', 'Music-Based Procedural Generation', 'Early Access']",['Indie'],"['Single-player', 'Online PvP', 'Tracked Controller Support', 'VR Only', 'Steam Leaderboards', 'Family Sharing']"
220200,1822.76,"['Space', 'Simulation', 'Sandbox', 'Physics', 'Science', 'Space Sim', 'Building', 'Moddable', 'Indie', 'Education', 'Open World', 'Singleplayer', 'Exploration', 'Funny', 'Sci-fi', 'Difficult', 'Adventure', 'Replay Value', 'Strategy', 'Comedy']","['Indie', 'Simulation']","['Single-player', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']"
2252570,42929.51,"['Simulation', 'Sports', 'Strategy', 'Management', 'Football (Soccer)', 'Multiplayer', 'eSports', 'Economy', 'Real Time Tactics', 'Singleplayer', '3D', 'Text-Based', '2D']","['Simulation', 'Sports', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
728880,2434.58,"['Multiplayer', 'Online Co-Op', 'Local Co-Op', 'Co-op', 'Casual', 'Funny', 'Cooking', '4 Player Local', 'Indie', 'Local Multiplayer', 'Action', 'Family Friendly', 'Cute', 'Controller', 'Comedy', 'Singleplayer', 'Difficult', 'Simulation', 'Strategy', 'Colorful']","['Action', 'Casual', 'Indie']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']"
1313140,2643.75,"['Base Building', 'Cute', 'Action Roguelike', 'Singleplayer', 'Character Customization', 'Dungeon Crawler', 'Roguelite', 'Dark Humor', 'Colony Sim', 'Building', '2D', 'Adventure', 'Action', 'Faith', 'Funny', 'Fantasy', 'Controller', 'Strategy', 'Colorful', 'Third Person']","['Action', 'Adventure', 'Indie', 'Strategy']","['Single-player', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']"
1468810,3395.09,"['Management', 'Singleplayer', 'Simulation', 'Mythology', 'Tactical RPG', 'Sandbox', 'RPG', 'Action', 'Choose Your Own Adventure', 'Dating Sim', 'Adventure', 'Exploration', 'Hack and Slash', '2D', 'Story Rich', 'Action RPG', 'Procedural Generation', 'Action-Adventure', 'Hand-drawn', 'Strategy RPG']","['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']"
1332010,337.06,"['Cats', 'Adventure', 'Cyberpunk', 'Atmospheric', 'Singleplayer', 'Cute', 'Exploration', 'Robots', 'Beautiful', 'Third Person', 'Puzzle', 'Horror', 'Sci-fi', 'Indie', 'Dystopian', 'Open World', 'Mystery', 'Action', 'Colorful', 'Stealth']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']"
